n_qubits,n_layers,n_params,ansatz_type,entangle_pattern,entangler_gate,cost_global,n_entanglers,depth_ratio,grad_mean,grad_var,log_grad_var,samples
6,17,102,1,0,1,1,85,2.8333333333333335,0.0036139871817379367,0.007984862852550506,-2.0977325388732804,200
7,18,126,1,2,0,0,378,2.5714285714285716,0.0005623049809460764,0.00677477045639189,-2.1691054150234734,200
9,14,126,1,0,0,1,112,1.5555555555555556,-0.00022520419120383535,0.0007712217083485176,-3.1128207544121707,200
3,5,15,1,2,1,1,15,1.6666666666666667,0.030517040210561036,0.1371539169835577,-0.8627917848508966,200
2,12,24,1,1,1,1,24,6.0,-0.002423973862910921,0.08694391742593624,-1.060760795728587,200
6,9,54,0,1,0,0,54,1.5,-0.006433616598881801,0.03751963386947759,-1.4257414082791504,200
9,5,45,0,1,1,0,45,0.5555555555555556,0.0034593026890447874,0.003021232389751466,-2.519815868005411,200
10,8,80,0,0,1,1,72,0.8,-0.0004094486189405711,0.001089598462714544,-2.9627335181653773,200
4,4,16,1,1,1,0,16,1.0,-0.012242443383743312,0.03315883928403219,-1.4794006802135187,200
12,17,204,1,0,1,1,187,1.4166666666666667,-0.0018250213525706888,0.00010711753046176036,-3.970139448311145,200
6,11,66,0,1,1,0,66,1.8333333333333333,-0.017981626802517497,0.015162156029446722,-1.8192390384721269,200
5,6,30,1,0,0,0,24,1.2,-0.010377876232778195,0.08575428439903839,-1.066744172808474,200
3,4,12,1,2,1,0,12,1.3333333333333333,0.021685481976226443,0.09583639826483795,-1.0184695163560475,200
2,3,6,0,0,1,0,3,1.5,-0.03859661802861725,0.34454781543934226,-0.46275049932829926,200
4,6,24,1,0,1,0,18,1.5,0.007674242494228243,0.04615369078843828,-1.3357935638696723,200
3,19,57,0,1,0,0,57,6.333333333333333,-0.029773130791279336,0.12883010898966307,-0.8899826257966542,200
6,11,66,0,2,1,1,165,1.8333333333333333,7.24374361151632e-05,0.000453600309332872,-3.343326657947792,200
10,10,100,0,2,1,1,450,1.0,-3.0227556568895863e-18,7.696947237376343e-34,-18.0,200
11,4,44,0,0,0,1,40,0.36363636363636365,-0.004808955173555125,0.0005909277468656972,-3.228465617351949,200
8,18,144,1,0,1,1,126,2.25,-0.0038120263550315025,0.001807437189650497,-2.742936785962706,200
2,20,40,1,2,1,0,20,10.0,0.048073691030840526,0.11931112816615311,-0.9233190477314662,200
10,17,170,0,1,1,0,170,1.7,-0.002178278739358168,0.0010682660163109168,-2.9713205871666912,200
9,12,108,1,2,1,0,432,1.3333333333333333,0.0034844806569517476,0.0009778269598771324,-3.009737992880671,200
6,20,120,0,2,1,0,300,3.3333333333333335,0.0011241548046524142,0.017308972733301755,-1.7617287062145572,200
11,1,11,1,1,1,0,11,0.09090909090909091,-1.5265566588595903e-18,2.3896746156962387e-33,-18.0,200
3,14,42,0,0,1,0,28,4.666666666666667,-0.028342252679723217,0.11988527801202153,-0.9212341452639494,200
4,18,72,0,0,1,1,54,4.5,-0.046240649904266906,0.06118943705034614,-1.2133235423427025,200
6,11,66,1,1,0,1,66,1.8333333333333333,-0.007510213218332582,0.007438891624581756,-2.1284917683771094,200
10,12,120,0,0,0,1,108,1.2,0.0005776733610703562,0.001074939637680189,-2.9686159225004096,200
11,20,220,1,1,1,0,220,1.8181818181818181,0.0006226589373638848,0.00025493739125817766,-3.593566462584169,200
12,6,72,0,2,1,1,396,0.5,-1.517883041479706e-19,6.842952284215815e-34,-18.0,200
6,8,48,0,0,0,0,40,1.3333333333333333,-0.05844957735776335,0.1610009261529247,-0.7931716256951832,200
11,18,198,1,0,0,0,180,1.6363636363636365,0.009012090851447423,0.07344135366131228,-1.13405932687462,200
12,18,216,1,1,1,0,216,1.5,0.0003418427985009956,0.00011727396404696877,-3.9307983947540475,200
12,20,240,1,1,0,1,240,1.6666666666666667,0.0019704607044951105,0.00010293019680083063,-3.9874571968595176,200
6,3,18,0,2,1,0,45,0.5,-0.03828843887674826,0.1290381892608626,-0.8892817398498225,200
8,16,128,1,1,1,1,128,2.0,-0.006742337150999633,0.001982791741866348,-2.7027228985571554,200
10,19,190,1,2,1,1,855,1.9,1.6403978869705683e-18,5.751541408711095e-34,-18.0,200
5,11,55,0,0,0,1,44,2.2,0.017277260390044354,0.026646180231036504,-1.5743650389256083,200
2,13,26,0,2,0,1,13,6.5,-0.04507124850656049,0.22699307733749463,-0.6439873873882441,200
7,8,56,0,1,0,0,56,1.1428571428571428,0.025258179349095515,0.04898132406745812,-1.3099694791660115,200
6,10,60,0,2,1,0,150,1.6666666666666667,0.0005989253593965227,0.020646082271614324,-1.6851623463920682,200
11,20,220,0,0,0,1,200,1.8181818181818181,0.0006247981176264044,0.0006525738826639207,-3.1853703115501597,200
4,18,72,1,2,0,1,108,4.5,-0.004913349228105355,0.030616314638999956,-1.5140470875852514,200
2,11,22,1,2,1,0,11,5.5,0.009944651773406756,0.10617538007222391,-0.973976175706022,200
5,2,10,1,0,1,1,8,0.4,-0.03397112994352361,0.1802036543701322,-0.7442364061611128,200
2,12,24,1,1,0,1,24,6.0,0.042189438069052336,0.07371925165024726,-1.1324190821048596,200
8,5,40,1,0,1,0,35,0.625,0.004972454534923333,0.09119778641035736,-1.040015702915378,200
4,13,52,1,2,1,1,78,3.25,-0.025272955099624857,0.025800820485487496,-1.5883664829261566,200
10,16,160,0,0,1,0,144,1.6,0.001796448917309858,0.0025095384485836524,-2.600406146114699,200
9,14,126,0,1,1,0,126,1.5555555555555556,0.005250574080636803,0.002006536878627836,-2.6975528538531997,200
10,14,140,1,0,0,0,126,1.4,-0.00035045485850880744,0.04007740274023,-1.3971004311561608,200
5,6,30,0,0,1,0,24,1.2,-0.029652335029982515,0.11281049803812693,-0.947650483438816,200
12,10,120,0,1,0,1,120,0.8333333333333334,-0.002007923938473778,0.00048210342883213354,-3.3168597797022668,200
4,7,28,1,2,1,1,42,1.75,0.000703724259816636,0.012837000961980323,-1.8915364262512049,200
3,4,12,0,1,0,0,12,1.3333333333333333,0.01699745805684171,0.25910512155387766,-0.5865240025270855,200
3,8,24,1,0,0,1,16,2.6666666666666665,0.021305334453791805,0.03508064757127689,-1.4549323983722333,200
6,15,90,0,2,0,1,225,2.5,-0.0039588053739416955,0.015605449520340568,-1.8067237168165509,200
5,19,95,1,0,0,1,76,3.8,-0.014166503004311253,0.013530679404903535,-1.8686803959823761,200
6,8,48,0,0,0,1,40,1.3333333333333333,-0.003350187641874504,0.015755520659427678,-1.802567240488702,200
6,13,78,1,2,1,0,195,2.1666666666666665,0.0015081107530281678,0.007999129224634834,-2.0969572871979367,200
7,20,140,0,1,0,0,140,2.857142857142857,-0.003359972542324051,0.011205720089007817,-1.9505602301031109,200
11,6,66,0,1,1,1,66,0.5454545454545454,-0.00248218187963362,0.0006063234420726241,-3.217295640463739,200
10,6,60,1,2,0,1,270,0.6,0.0011653134150915695,0.0009269401866862606,-3.0329482889732895,200
11,7,77,1,1,1,1,77,0.6363636363636364,0.0011522300982145985,0.00019486832639448073,-3.710258744719996,200
7,17,119,0,0,0,1,102,2.4285714285714284,-0.0051133706060298946,0.006224773438995647,-2.2058764508160964,200
4,14,56,0,2,0,0,84,3.5,-0.027605951717416505,0.05462894474318542,-1.2625771885873378,200
2,1,2,1,0,0,0,1,0.5,0.06765128864164359,0.49940278523166354,-0.30154903986338705,200
2,15,30,1,2,1,1,15,7.5,0.023970511745963267,0.11740227994294732,-0.9303234690421818,200
9,5,45,1,1,1,0,45,0.5555555555555556,-0.0003468989903946415,0.0006357864370371422,-3.1966887409427223,200
4,18,72,1,1,1,0,72,4.5,0.002751803461271766,0.03360847454329428,-1.4735511992967978,200
8,20,160,1,1,1,0,160,2.5,-0.0061070302488109894,0.0021715654362280037,-2.663227079419614,200
2,6,12,1,2,1,0,6,3.0,-0.0025323060410797106,0.11884902680963821,-0.9250043701237217,200
11,19,209,0,1,1,0,209,1.7272727272727273,0.001270898162207006,0.0004900642185244787,-3.3097470058421266,200
4,4,16,0,2,1,0,24,1.0,0.0011629860328433517,0.14642543015527376,-0.8343834914674099,200
11,12,132,0,1,0,0,132,1.0909090909090908,-0.0037404183995627103,0.014970349353319794,-1.8247680646904356,200
6,2,12,0,2,0,0,30,0.3333333333333333,-0.012821330625203029,0.24954985841417696,-0.6028426722012213,200
9,9,81,1,2,0,0,324,1.0,0.003681001466681709,0.022905744318620015,-1.6400555913265635,200
5,16,80,1,0,1,0,64,3.2,0.010120626930707512,0.015044032986808667,-1.8226357229780834,200
12,9,108,1,0,0,0,99,0.75,-0.02906832531820821,0.13841191900746136,-0.8588265100505832,200
2,13,26,0,2,1,0,13,6.5,0.08256297417723468,0.21561186816486683,-0.6663273374711384,200
9,9,81,1,2,0,1,324,1.0,-0.003134512831390494,0.0014808655657393244,-2.8294843653191615,200
6,4,24,0,0,0,0,20,0.6666666666666666,0.02471403955196514,0.28490392059877157,-0.5453015743382813,200
4,8,32,1,0,0,0,24,2.0,-0.018811573419954777,0.05375661811303118,-1.2695680610302702,200
3,4,12,1,0,1,0,8,1.3333333333333333,-9.992007221626408e-18,9.19084584340699e-33,-18.0,200
7,18,126,0,1,0,0,126,2.5714285714285716,-0.0031101507569532842,0.014506720004926445,-1.8384307712140993,200
12,10,120,1,2,0,1,660,0.8333333333333334,-0.0005651221199984228,0.0001958185533805319,-3.708146162129142,200
5,14,70,1,2,0,1,140,2.8,0.013326944731705143,0.013557789405931489,-1.8678111163000235,200
5,4,20,0,2,0,1,40,0.8,-0.011956973354407627,0.032836770510212256,-1.4836395622274492,200
9,6,54,1,1,1,1,54,0.6666666666666666,0.0005059494300990608,0.0011536029287191115,-2.9379436500544878,200
6,13,78,0,1,0,1,78,2.1666666666666665,-0.0012818015479711287,0.017793146641796483,-1.7497472420045705,200
11,18,198,0,1,0,0,198,1.6363636363636365,0.00403593452704008,0.005061292330820783,-2.2957385779261723,200
12,3,36,1,0,1,0,33,0.25,0.04183234355090937,0.13316621701171333,-0.8756059375251819,200
6,10,60,1,1,1,1,60,1.6666666666666667,0.0020764735738448116,0.007242817867421505,-2.140092435711661,200
5,3,15,1,0,1,0,12,0.6,-7.667477763817487e-18,8.500516416920491e-33,-18.0,200
4,15,60,0,1,1,1,60,3.75,-0.021245750658452425,0.06187615278539743,-1.2084766968474945,200
9,13,117,0,2,0,0,468,1.4444444444444444,0.0011279387447750734,0.002789496827504771,-2.5544741281765213,200
11,16,176,1,0,0,1,160,1.4545454545454546,0.0003677392857470084,0.00021061259745882595,-3.6765156557372793,200
12,20,240,1,1,1,1,240,1.6666666666666667,-0.00024332168798976497,0.00012321577709837085,-3.9093336796060916,200
3,1,3,0,1,0,1,3,0.3333333333333333,0.016000144382504522,0.11395494563885084,-0.9432668217161362,200
4,20,80,0,0,0,0,60,5.0,-0.01177007134499347,0.10147527209198545,-0.9936397755081944,200
8,20,160,0,2,0,1,560,2.5,0.0030131936590807075,0.004281583194804013,-2.3683956128489547,200
6,19,114,0,1,0,1,114,3.1666666666666665,0.0016514555034233143,0.018364216311795287,-1.7360276003284856,200
5,18,90,0,2,0,1,180,3.6,0.0252732053407887,0.028519913978384354,-1.5448517887349456,200
12,19,228,1,0,1,1,209,1.5833333333333333,0.00010571036285634275,0.00010244981292203655,-3.989488830303307,200
9,10,90,1,0,1,0,80,1.1111111111111112,0.0018315637354515998,0.0007563522072179217,-3.121275921388728,200
2,9,18,0,1,1,0,18,4.5,0.0718379116298682,0.19177732059089386,-0.7172027533937366,200
10,9,90,0,1,0,0,90,0.9,0.013111337889272611,0.022410020295879293,-1.6495577501412266,200
2,14,28,1,2,1,1,14,7.0,0.009036803845730811,0.0876149861447902,-1.0574216033828376,200
3,2,6,0,1,0,0,6,0.6666666666666666,-0.03422760223832152,0.31098872744374634,-0.5072553527664215,200
3,7,21,0,1,0,0,21,2.3333333333333335,-0.010404394456670438,0.1287510882881858,-0.8902490913309944,200
6,8,48,1,0,0,0,40,1.3333333333333333,0.015294559863103543,0.12776770619208896,-0.8935789020059979,200
8,5,40,0,1,1,0,40,0.625,-0.008200840843957353,0.0037386548304465662,-2.4272846290292867,200
5,3,15,0,1,0,0,15,0.6,-0.026047504696377902,0.22901046994227367,-0.6401446620521969,200
11,2,22,0,0,1,0,20,0.18181818181818182,0.017864942518786592,0.3724982914541387,-0.42887571489888654,200
12,4,48,0,0,0,0,44,0.3333333333333333,0.022435719086533256,0.2625219414218292,-0.5808343926763143,200
6,10,60,0,1,1,1,60,1.6666666666666667,-0.005181528955033102,0.016830586738703194,-1.7739007436237357,200
5,11,55,0,2,0,0,110,2.2,0.029456510750965784,0.030528049889706716,-1.515300937240457,200
8,2,16,1,2,1,1,56,0.25,-6.159352541890151e-18,3.464185659299484e-33,-18.0,200
10,6,60,1,2,1,0,270,0.6,-0.026493395126467898,0.02636365543151652,-1.578994373149636,200
11,10,110,1,1,1,0,110,0.9090909090909091,0.00029885263009423043,0.00028904225513636536,-3.539038663018159,200
6,16,96,1,0,1,0,80,2.6666666666666665,0.00048081234277996376,0.007849190099424488,-2.105175152617386,200
8,1,8,0,0,1,0,7,0.125,-0.004768041457874077,0.5189287809046759,-0.2848922417324055,200
5,1,5,0,1,0,0,5,0.2,-0.07673537110069908,0.45485985557708575,-0.3421223908699434,200
3,5,15,0,1,0,1,15,1.6666666666666667,-0.02641108651810752,0.13838366211701306,-0.8589151806253822,200
8,6,48,0,1,1,0,48,0.75,0.01131700771564423,0.003402870809599384,-2.4681545386335872,200
10,1,10,1,2,1,1,45,0.1,2.498001805406602e-18,8.42162942361873e-33,-18.0,200
8,7,56,1,1,0,0,56,0.875,-0.009540663146379325,0.02510525589432989,-1.6002353475647175,200
6,8,48,1,2,1,0,120,1.3333333333333333,0.004994790126617882,0.01052458058691173,-1.97779520213545,200
11,17,187,0,0,1,0,170,1.5454545454545454,0.00442525645597479,0.0017268141382412625,-2.7627544042275907,200
9,11,99,1,0,1,0,88,1.2222222222222223,-0.0008148415807991183,0.02165433657759421,-1.6644551171802033,200
3,4,12,1,1,0,0,12,1.3333333333333333,0.0062558636717885245,0.13176108684887158,-0.880212831487658,200
7,14,98,0,1,0,1,98,2.0,0.01230455313254985,0.010138411064234697,-1.994030104184854,200
12,3,36,1,2,1,1,198,0.25,-3.3561478249288788e-18,1.9603071940985555e-33,-18.0,200
5,18,90,1,1,0,1,90,3.6,-0.009285459462506428,0.013186873530476682,-1.8798581589199104,200
4,3,12,1,2,0,1,18,0.75,0.015165808475370777,0.018439049539998805,-1.734261468866564,200
6,10,60,1,1,1,0,60,1.6666666666666667,-0.009272786431509182,0.007221935743537906,-2.1413463799843875,200
6,18,108,1,1,1,0,108,3.0,0.00839416631969538,0.009206625512892301,-2.0358995217765137,200
9,6,54,1,2,0,1,216,0.6666666666666666,0.002512269732033034,0.001098435706353375,-2.959225358127277,200
6,7,42,0,1,1,1,42,1.1666666666666667,-0.007983171666490872,0.013018850719832777,-1.8854273527927963,200
10,6,60,1,0,0,0,54,0.6,-0.0046184790324389005,0.12474553601541424,-0.9039749865347136,200
11,11,121,1,1,1,0,121,1.0,-0.0016626674138048865,0.00024842634925489974,-3.6048023427582714,200
4,19,76,1,0,0,1,57,4.75,-0.0009814174556586463,0.029269708952554447,-1.5335815960126724,200
6,12,72,0,2,0,0,180,2.0,-0.0031094921680249383,0.015295767722389785,-1.8154287201026462,200
5,5,25,0,1,0,0,25,1.0,-0.007387284398330176,0.10468788763872258,-0.9801035631727657,200
6,1,6,1,2,0,1,15,0.16666666666666666,5.290906601729261e-18,4.18190860982999e-33,-18.0,200
4,20,80,1,0,0,0,60,5.0,-0.0172740548857374,0.058727202004004726,-1.2311606901696097,200
9,2,18,0,1,1,1,18,0.2222222222222222,7.014788055981213e-19,4.084034023199592e-34,-18.0,200
11,18,198,1,2,1,0,990,1.6363636363636365,0.0029894272662387427,0.00023876489762490543,-3.6220295212962967,200
12,18,216,1,2,1,1,1188,1.5,5.930585883495709e-19,1.5904696117437813e-34,-18.0,200
12,7,84,0,1,1,1,84,0.5833333333333334,-0.0009191451960631199,0.00026480735962622554,-3.577069948988219,200
4,3,12,0,1,1,0,12,0.75,-0.007505157292372841,0.05647646787166328,-1.2481324725761873,200
2,19,38,1,1,0,1,38,9.5,0.02908545836164364,0.06227073798934441,-1.2057159872928802,200
10,14,140,1,2,0,1,630,1.4,-0.0014623080834852886,0.0005882291797788887,-3.230453435621827,200
10,20,200,1,1,1,1,200,2.0,-4.1488009091975795e-05,0.000506800500256911,-3.2951629651013254,200
4,19,76,0,1,1,1,76,4.75,0.011611421041872178,0.053831753448249905,-1.2689614737883095,200
8,12,96,1,0,0,0,84,1.5,-0.01881238403403528,0.0424573415339908,-1.3720472026632762,200
11,2,22,0,1,1,0,22,0.18181818181818182,-2.0816681711721684e-18,1.7713740663501605e-33,-18.0,200
9,6,54,0,1,0,1,54,0.6666666666666666,-0.0016892130434643389,0.0026023860718074132,-2.5846282741011533,200
9,14,126,1,1,0,0,126,1.5555555555555556,0.003552632513648376,0.0090293787113012,-2.044342131362711,200
8,9,72,0,1,1,1,72,1.125,0.008392600055160522,0.0036036264624680183,-2.4432602325920993,200
12,3,36,0,0,0,0,33,0.25,0.0154878921359236,0.28409865901901304,-0.5465308161961681,200
4,8,32,1,2,1,0,48,2.0,-0.0119228827920911,0.047950676995960395,-1.3192052568241972,200
2,14,28,1,0,1,0,14,7.0,0.01344814759053161,0.11661421695665618,-0.9332484995818161,200
9,11,99,0,0,0,1,88,1.2222222222222223,-0.0009551570815340044,0.0019718270872080865,-2.7051311717294366,200
2,20,40,0,0,0,1,20,10.0,0.025662530264763523,0.20807946443264613,-0.6817707786238225,200
2,11,22,1,2,1,0,11,5.5,0.003162293905787848,0.10753795728787192,-0.9684382173198537,200
10,2,20,0,1,0,0,20,0.2,0.018239654854191177,0.31046635233323644,-0.507985460826654,200
8,13,104,1,1,1,1,104,1.625,0.010461623807669263,0.0020521729647278173,-2.6877860380723217,200
8,10,80,0,0,0,1,70,1.25,0.00111424546295962,0.004544483844716368,-2.3425154361210163,200
6,2,12,0,0,1,0,10,0.3333333333333333,-0.07133291916162912,0.3490556989865188,-0.45710526693078,200
6,7,42,1,2,1,1,105,1.1666666666666667,1.5308934675495322e-18,3.196088096603277e-33,-18.0,200
7,20,140,1,1,1,1,140,2.857142857142857,0.001608956391048048,0.0036019213125912503,-2.4434657789903027,200
10,10,100,0,0,1,1,90,1.0,-0.008282429145721037,0.0008799990921728698,-3.055517775877691,200
9,1,9,0,1,0,0,9,0.1111111111111111,-0.1181304932760039,0.4700181882166721,-0.3278853359168349,200
3,4,12,0,0,1,1,8,1.3333333333333333,0.012669031976278288,0.10511432902601443,-0.9783380775706757,200
10,10,100,0,2,0,0,450,1.0,0.005647816119615254,0.0027737832542620087,-2.5569274780701043,200
6,20,120,1,0,1,1,100,3.3333333333333335,-0.019283618942648142,0.005682619312870954,-2.245451437014783,200
8,11,88,0,0,0,1,77,1.375,7.06978569557061e-05,0.004038747929204282,-2.393753251650965,200
6,10,60,1,2,0,1,150,1.6666666666666667,0.00025087110503960094,0.00808568668292014,-2.092283091411348,200
5,16,80,1,0,1,1,64,3.2,0.002183054919426756,0.015346437373561108,-1.813992428563455,200
11,7,77,0,2,0,0,385,0.6363636363636364,-0.0006719935844209885,0.012835487688593274,-1.8915876255167934,200
8,4,32,0,0,0,1,28,0.5,0.0024136887286666077,0.005558240590531929,-2.25506265855199,200
2,19,38,0,0,1,1,19,9.5,0.005679420300131696,0.22170479033830381,-0.6542249230559403,200
4,9,36,0,0,1,1,27,2.25,-0.012163774191076898,0.05149658390587202,-1.288221579503204,200
12,9,108,1,1,0,1,108,0.75,0.001795366837072952,9.87274809024998e-05,-4.005561944157858,200
2,13,26,0,2,0,0,13,6.5,-0.03251735129348013,0.21518381758858943,-0.6671903919100756,200
7,16,112,1,1,0,1,112,2.2857142857142856,0.0002965744185018305,0.003828810273011048,-2.416936153481467,200
3,9,27,0,2,0,0,27,3.0,-0.056814962824662384,0.11859518624441538,-0.9259329385427117,200
11,12,132,0,2,1,0,660,1.0909090909090908,0.0001729448351618472,0.0006963655950515797,-3.15716269397107,200
12,1,12,0,0,1,1,11,0.08333333333333333,-3.985539891550923e-18,5.97854237533106e-34,-18.0,200
4,5,20,1,2,1,0,30,1.25,-2.480654570646834e-18,2.08449870811203e-32,-18.0,200
11,11,121,0,0,0,0,110,1.0,0.03569108448338149,0.10332086720119339,-0.9858119573272875,200
2,13,26,1,0,0,0,13,6.5,-0.003334755757361503,0.11650625566631306,-0.9336507550806974,200
2,17,34,1,0,0,0,17,8.5,-0.0351345970590047,0.12483581390811452,-0.9036608028638621,200
11,17,187,1,0,0,1,170,1.5454545454545454,0.00012303376858621357,0.00020699730301512116,-3.68403531296473,200
2,20,40,0,2,1,0,20,10.0,-0.004447801794485993,0.19821974969495393,-0.7028530766104397,200
3,6,18,1,0,1,1,12,2.0,-0.008750244200769072,0.02225545362182169,-1.6525635492832207,200
10,17,170,1,1,0,0,170,1.7,0.004323223384168502,0.009736874974532345,-2.0115804064771416,200
7,4,28,0,1,1,0,28,0.5714285714285714,-0.006534964955823814,0.006652829156000345,-2.176993629050417,200
4,17,68,1,1,1,1,68,4.25,0.0025874649491540226,0.028159794133531965,-1.5503705244943389,200
10,3,30,0,0,1,0,27,0.3,-0.005012403685586331,0.3166134559552556,-0.49947063172592504,200
11,10,110,1,1,0,1,110,0.9090909090909091,0.00044935715568269227,0.00012039030761579143,-3.919408475855743,200
5,7,35,1,0,0,0,28,1.4,0.0682720535990969,0.14860715141036376,-0.827960290553054,200
4,14,56,1,2,1,1,84,3.5,-0.015082054387236398,0.027402216528907442,-1.5622143062548073,200
5,9,45,0,0,0,1,36,1.8,-0.027428723541015262,0.032008023063932384,-1.4947411486905764,200
